trial_index,original_emotion,filename,aoi_id,aoi_type,x1,y1,x2,y2,width,height,area_px,area_prop,confidence,source,text,verification_status,verification_notes,img_w,img_h,image_path
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_04,text,294,138,376,174,82,36,2952,0.003852900639017667,0.4448364342358107,easyocr,Q U [,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_05,text,374,138,488,174,114,36,4104,0.0053564716200977325,0.6664141259187737,easyocr,V 0 U $,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_06,text,484,138,640,174,156,36,5616,0.0073299085327653175,0.8445961183787151,easyocr,N $ P | R E,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_07,text,215,171,269,201,54,30,1620,0.0021143966921438415,0.9942887084438472,easyocr,D U,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_08,text,297,171,377,201,80,30,2400,0.0031324395439168025,0.6321935384938934,easyocr,M A R $,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_09,text,379,171,431,201,52,30,1560,0.0020360857035459216,0.9989690650027937,easyocr,A U,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_10,text,458,168,524,204,66,36,2376,0.0031011151484776345,0.5928970066452733,easyocr,M A |,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_11,text,505,895,701,951,196,56,10976,0.014325690180846177,0.36785117271470674,easyocr,Bat Ezzouar,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_12,text,20,1004,169,1037,149,33,4917,0.006417585515599549,0.43560684961501633,easyocr,"M U $ | Q U E ,",needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_13,text,171,1000,304,1038,133,38,5054,0.006596395606231467,0.46535760629200446,easyocr,"CTN E M A ,",needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_14,text,305,1005,451,1037,146,32,4672,0.006097815645491375,0.5113307643315828,easyocr,P E | NT U R E,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
44,Positivo,1120_orig_1356.jpg,1120_orig_1356_text_15,text,525,1009,685,1035,160,26,4160,0.005429561876122458,0.7548020164796919,easyocr,BABEZZOUAR-DZ COM,needs_review,,736,1041,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1120_orig_1356.jpg
45,Negativo,264_orig_263.jpg,264_orig_263_text_01,text,210,514,643,635,433,121,52393,0.03593484224965707,0.5768941791060561,easyocr,PHRONAS,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\264_orig_263.jpg
45,Negativo,264_orig_263.jpg,264_orig_263_text_02,text,420,972,520,1056,100,84,8400,0.005761316872427984,0.5985185851249079,easyocr,21,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\264_orig_263.jpg
45,Negativo,264_orig_263.jpg,264_orig_263_text_03,text,698,134,1080,346,382,212,80984,0.05554458161865569,0.34297255285879086,easyocr,Crownd,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\264_orig_263.jpg
45,Negativo,264_orig_263.jpg,264_orig_263_text_04,text,578,385,904,548,326,163,53138,0.03644581618655693,0.9867891429013625,easyocr,CROWDSTRIKE,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\264_orig_263.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_01,text,510,34,552,76,42,42,1764,0.0015123456790123457,0.8723913104454546,easyocr,3.,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_02,text,924,44,966,86,42,42,1764,0.0015123456790123457,0.9580404889638627,easyocr,5.,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_03,text,300,90,342,132,42,42,1764,0.0015123456790123457,0.9002761228573632,easyocr,2,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_04,text,724,92,760,130,36,38,1368,0.0011728395061728395,0.5938397716401178,easyocr,4,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_05,text,106,332,148,376,42,44,1848,0.0015843621399176955,0.9999778271950532,easyocr,A,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_06,text,722,396,764,440,42,44,1848,0.0015843621399176955,0.9985897748021131,easyocr,D,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_07,text,302,428,340,468,38,40,1520,0.0013031550068587105,0.31893628162174836,easyocr,B_,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_08,text,247,695,421,941,174,246,42804,0.03669753086419753,0.34051770557141836,easyocr,1,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_09,text,66,984,110,1032,44,48,2112,0.0018106995884773663,0.6882786652853251,easyocr,"6,",needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_10,text,332,980,374,1032,42,52,2184,0.0018724279835390946,0.9999825955194552,easyocr,7,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_11,text,483,979,531,1031,48,52,2496,0.002139917695473251,0.4307751779245788,easyocr,"8 ,",needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_12,text,750,980,792,1030,42,50,2100,0.001800411522633745,0.9871253813498839,easyocr,9,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
47,Positivo,1155_orig_1391.jpg,1155_orig_1391_text_13,text,929,977,993,1031,64,54,3456,0.002962962962962963,0.49959105168203144,easyocr,"10,",needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\1155_orig_1391.jpg
48,Negativo,704_orig_803.jpg,704_orig_803_face_01,face,357,84,417,144,60,60,3600,0.010545525914165278,0.8050099015235901,mediapipe_face_detection,,needs_review,,467,731,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\704_orig_803.jpg
48,Negativo,704_orig_803.jpg,704_orig_803_face_02,face,214,39,287,112,73,73,5329,0.015610307665718547,0.7442294359207153,mediapipe_face_detection,,needs_review,,467,731,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\negative\704_orig_803.jpg
49,Neutral,726_orig_825.jpg,726_orig_825_face_01,face,473,157,959,642,486,485,235710,0.16166666666666665,0.766301155090332,mediapipe_face_detection,,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\726_orig_825.jpg
49,Neutral,726_orig_825.jpg,726_orig_825_text_01,text,417,892,798,1144,381,252,96012,0.06585185185185186,0.6461080056166225,easyocr,10,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\726_orig_825.jpg
49,Neutral,726_orig_825.jpg,726_orig_825_text_02,text,391,1261,696,1350,305,89,27145,0.018617969821673526,0.4257983854166587,easyocr,TDV,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\726_orig_825.jpg
50,Neutral,250_orig_249.jpg,250_orig_249_text_01,text,374,1274,705,1306,331,32,10592,0.007264746227709191,0.5345816828839101,easyocr,European model shown. Specifications may vary:,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\250_orig_249.jpg
51,Positivo,153_orig_152.jpg,153_orig_152_face_01,face,235,509,500,774,265,265,70225,0.04816529492455418,0.8692363500595093,mediapipe_face_detection,,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\153_orig_152.jpg
51,Positivo,153_orig_152.jpg,153_orig_152_text_01,text,454,0,735,533,281,533,149773,0.1027249657064472,0.6147822389029898,easyocr,3,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\153_orig_152.jpg
53,Positivo,26_orig_25.jpg,26_orig_25_face_01,face,401,177,663,439,262,262,68644,0.05885116598079561,0.7669085264205933,mediapipe_face_detection,,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\26_orig_25.jpg
53,Positivo,26_orig_25.jpg,26_orig_25_text_01,text,678,55,1080,362,402,307,123414,0.10580761316872428,0.9918807475051306,easyocr,OJE,needs_review,,1080,1080,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\26_orig_25.jpg
56,Positivo,78_orig_77.jpg,78_orig_77_text_01,text,836,944,889,975,53,31,1643,0.001126886145404664,0.6434107764736022,easyocr,GT 4029],needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\78_orig_77.jpg
57,Neutral,423_orig_522.jpg,423_orig_522_text_01,text,509,327,566,376,57,49,2793,0.011644777986241401,0.7374018579891161,easyocr,83,needs_review,,585,410,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\423_orig_522.jpg
58,Positivo,10_orig_9.jpg,10_orig_9_text_01,text,236,494,344,534,108,40,4320,0.014090019569471625,0.9972111934507871,easyocr,Hard Rock,needs_review,,438,700,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\positive\10_orig_9.jpg
60,Neutral,1054_orig_1290.jpg,1054_orig_1290_face_01,face,638,358,723,443,85,85,7225,0.004955418381344307,0.6326028108596802,mediapipe_face_detection,,needs_review,,1080,1350,C:\Users\Martin\Desktop\memoria\imagenes\top_imagenes\neutral\1054_orig_1290.jpg
